,name,link,status,adress,square,coords,longitude,latitude,Класс:,rating
387,[' БЦ Остоженка 10'],https://www.arendator.ru/objects/9043-ostozhenka_10/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Остоженка улица 10']",3500.0,"[55.742541, 37.5999245]",37.5999245,55.742541,A,50.0
388,[' БЦ На Шумкина'],https://www.arendator.ru/objects/8592-na_shumkina/,torg_office_cntr,"['г. Москва, ВАО, Сокольники, Шумкина улица 20с1']",8300.0,"[55.7874731, 37.67011129999999]",37.67011129999999,55.7874731,B+,50.0
389,[' БЦ Зеленый град'],https://www.arendator.ru/objects/8236-zelenyj_grad/,torg_office_cntr,"['г. Москва, СВАО, Марьина роща, Савеловский проезд 4']",25000.0,"[55.7940396, 37.5954684]",37.5954684,55.7940396,B+,50.0
390,[' БЦ Чайка Плаза 11'],https://www.arendator.ru/objects/9153-chajka_plaza_11/,torg_office_cntr,"['г. Москва, ЦАО, Красносельский, Сретенка улица 28/1']",7000.0,"[55.77078590000001, 37.6331778]",37.6331778,55.77078590000001,A,50.0
391,[' Офисное здание Coworking Moscow'],https://www.arendator.ru/objects/34858-coworking_moscow/,torg_office_cntr,"['г. Москва, ВАО, Соколиная гора, Электродный проезд 3']",10000.0,"[55.7645535, 37.7505511]",37.7505511,55.7645535,B+,50.0
392,[' Офисное здание Рождественка 19'],https://www.arendator.ru/objects/7339-rozhdestvenka_19/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Рождественка улица 19']",1364.0,"[55.7648155, 37.6233335]",37.6233335,55.7648155,B+,50.0
393,[' БЦ Бумажный 14/1'],https://www.arendator.ru/objects/30227-bumazhnyj_141/,torg_office_cntr,"['г. Москва, САО, Беговой, Бумажный проезд 14с1']",,"[55.7911535, 37.5872338]",37.5872338,55.7911535,C,50.0
394,[' БЦ Поварская Плаза'],https://www.arendator.ru/objects/50254-povarskaya_plaza/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Поварская улица 10с1']",7000.0,"[55.75348899999999, 37.5981769]",37.5981769,55.75348899999999,A,50.0
395,[' БЦ Диагональ Хаус'],https://www.arendator.ru/objects/9092-diagonal_haus/,torg_office_cntr,"['г. Москва, САО, Савеловский, Бутырская улица 77']",16500.0,"[55.8039359, 37.582204]",37.582204,55.8039359,B+,50.0
396,[' Коворкинг ARTechnology'],https://www.arendator.ru/objects/32917-artechnology/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Пушкарев переулок 5']",,"[55.7689609, 37.6270091]",37.6270091,55.7689609,,50.0
397,[' БЦ Охотник'],https://www.arendator.ru/objects/9447-ohotnik/,torg_office_cntr,"['г. Москва, САО, Головинский, Головинское шоссе 1']",11300.0,"[55.8397219, 37.48829180000001]",37.48829180000001,55.8397219,B,50.0
398,[' Офисное здание на Кожевническом 4'],https://www.arendator.ru/objects/7353-na_kozhevnicheskom_4/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Кожевнический проезд 4  стр.1-10Б 17-18']",20000.0,"[55.730628, 37.6441229]",37.6441229,55.730628,B,50.0
399,[' Деловой квартал Московский шелк'],https://www.arendator.ru/objects/32407-moskovskij_shelk/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Саввинский Б. переулок 12']",75000.0,"[55.7332666, 37.5652389]",37.5652389,55.7332666,B+,50.0
400,[' БЦ на Петровском шоссе'],https://www.arendator.ru/objects/8231-na_petrovskom_shosse/,torg_office_cntr,"['г. Голицыно (Одинцовский р-н, Московская обл), Петровское шоссе владение 5']",6930.0,"[55.6150967, 36.989826]",36.989826,55.6150967,B,50.0
401,[' Офисное здание на проезде Добролюбова'],https://www.arendator.ru/objects/8540-na_proezde_dobrolyubova/,torg_office_cntr,"['г. Москва, СВАО, Бутырский, Добролюбова проезд 6 а']",10000.0,"[55.8087092, 37.6006046]",37.6006046,55.8087092,B,50.0
402,[' Офисное здание на Усачева 33Б'],https://www.arendator.ru/objects/8042-na_usacheva_33b/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Усачева улица 33Б 3']",330.0,"[55.723367, 37.5612468]",37.5612468,55.723367,B,50.0
403,[' Офисное здание на Семеновском 15'],https://www.arendator.ru/objects/7835-na_semenovskom_15/,torg_office_cntr,"['г. Москва, ВАО, Соколиная гора, Семеновский переулок 15']",14549.0,"[55.7827323, 37.7155912]",37.7155912,55.7827323,C,50.0
404,"[' БЦ Хлебный переулок, 19']",https://www.arendator.ru/objects/7300-hlebnyj_pereulok_19/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Хлебный переулок 19']",1190.0,"[55.7554346, 37.5936081]",37.5936081,55.7554346,C,50.0
405,[' Офисно-жилой комплекс LOFTEC'],https://www.arendator.ru/objects/32549-loftec-1/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Красносельская Нижн. улица 35с49']",14000.0,"[55.7752102, 37.6722624]",37.6722624,55.7752102,B,50.0
406,[' Офисное здание Юннатов 18'],https://www.arendator.ru/objects/7702-yunnatov_18/,torg_office_cntr,"['г. Москва, САО, Савеловский, Юннатов улица 18']",12658.0,"[55.8030165, 37.5583123]",37.5583123,55.8030165,B,50.0
407,[' Офисное здание ЗАО «Теплоинжстрой»'],https://www.arendator.ru/objects/8284-zao_laquoteploinzhstrojraquo/,torg_office_cntr,"['г. Мытищи (Мытищинский р-н, Московская обл), Осташковское шоссе влад. 5Б 1']",3500.0,"[55.9015792, 37.6670559]",37.6670559,55.9015792,B+,50.0
408,[' БЦ на Стромынке'],https://www.arendator.ru/objects/32522-na_stromynke/,torg_office_cntr,"['г. Москва, ВАО, Сокольники, Стромынка улица 19с1']",12000.0,"[55.794799, 37.698698]",37.698698,55.794799,B,50.0
409,[' Коворкинг Строгино'],https://www.arendator.ru/objects/32871-strogino-1/,torg_office_cntr,"['г. Москва, СЗАО, Строгино, Твардовского улица 8']",,"[55.7990694, 37.3909527]",37.3909527,55.7990694,,50.0
410,[' Офисное здание на Лобачевского 27'],https://www.arendator.ru/objects/7740-na_lobachevskogo_27/,torg_office_cntr,"['г. Москва, ЗАО, Проспект Вернадского, Лобачевского улица 27']",4311.0,"[55.68075899999999, 37.48075300000001]",37.48075300000001,55.68075899999999,A,50.0
411,[' БЦ ИНВЕСТ-К'],https://www.arendator.ru/objects/7958-invest-k/,torg_office_cntr,"['г. Москва, САО, Восточное Дегунино, Дмитровское шоссе 100к2']",20000.0,"[55.8819192, 37.5474103]",37.5474103,55.8819192,B,50.0
412,[' БЦ Принципал Плаза'],https://www.arendator.ru/objects/8983-principal_plaza-1/,torg_office_cntr,"['г. Москва, ЮЗАО, Академический, 60-летия Октября проспект 10А']",33400.0,"[55.6927177, 37.5742159]",37.5742159,55.6927177,A,50.0
413,[' Особняк 2-й Троицкий переулок 5'],https://www.arendator.ru/objects/7308-2-j_troickij_pereulok_5/,torg_office_cntr,"['г. Москва, Троицкий 2-ой  5']",2000.0,"[55.7754254, 37.6214523]",37.6214523,55.7754254,,50.0
414,[' Офисное здание на Большой Якиманке 21'],https://www.arendator.ru/objects/8831-na_bolshoj_yakimanke_21/,torg_office_cntr,"['г. Москва, ЦАО, Якиманка, Якиманка Б. улица 21']",1418.0,"[55.7369222, 37.6149944]",37.6149944,55.7369222,A,50.0
415,[' БЦ Бурденко 22/1'],https://www.arendator.ru/objects/7488-burdenko_221/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Бурденко улица 22/1']",977.0,"[55.73898459999999, 37.5786539]",37.5786539,55.73898459999999,A,50.0
416,[' БЦ Бронная Плаза'],https://www.arendator.ru/objects/9416-bronnaya_plaza/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Садовая-Кудринская улица 32 стр.1']",6808.0,"[55.765372, 37.591032]",37.591032,55.765372,A,50.0
417,[' БЦ Post Plaza'],https://www.arendator.ru/objects/9324-post_plaza/,torg_office_cntr,"['г. Москва, Почтовая Б. улица 26 стр.1']",13119.0,"[55.7785689, 37.6973596]",37.6973596,55.7785689,B+,50.0
418,[' БЦ Сокол центр'],https://www.arendator.ru/objects/9224-sokol_centr/,torg_office_cntr,"['г. Москва, САО, Аэропорт, Ленинградский проспект 74А']",6431.0,"[55.8070136, 37.5169144]",37.5169144,55.8070136,B+,50.0
419,[' Офисное здание на Втором Казачьем'],https://www.arendator.ru/objects/7854-na_vtorom_kazachem/,torg_office_cntr,"['г. Москва, Казачий 2-ой  11 1']",1511.0,"[55.7338119, 37.6215687]",37.6215687,55.7338119,B,50.0
420,[' Офисное здание на Протопоповском'],https://www.arendator.ru/objects/7732-na_protopopovskom/,torg_office_cntr,"['г. Москва, ЦАО, Мещанский, Протопоповский переулок 19Б корп. 13Б 14Б 15']",3274.0,"[55.7813244, 37.6385629]",37.6385629,55.7813244,B+,50.0
421,[' БЦ Ермолаевский'],https://www.arendator.ru/objects/9493-ermolaevskij/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Ермолаевский переулок 25']",2780.0,"[55.7662172, 37.5938798]",37.5938798,55.7662172,B,50.0
422,[' Коворкинг Офис у Дома на Волоколамском шоссе'],https://www.arendator.ru/objects/32921-ofis_u_doma_na_volokolamskom_shosse/,torg_office_cntr,"['г. Москва, САО, Сокол, Волоколамское шоссе 15/22']",,"[55.8087808, 37.4932792]",37.4932792,55.8087808,,50.0
423,[' Деловой центр Европа'],https://www.arendator.ru/objects/28352-evropa-8/,torg_office_cntr,"['г. Подольск (Московская обл), Федорова улица 19']",6000.0,"[55.4349189, 37.5527111]",37.5527111,55.4349189,B+,50.0
424,[' БЦ 1-й Щемиловский 23'],https://www.arendator.ru/objects/7460-1-j_cshemilovskij_23/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Щемиловский 1-й переулок 23']",15216.0,"[55.7802886, 37.6056891]",37.6056891,55.7802886,A,50.0
425,[' БЦ Филипповское Подворье'],https://www.arendator.ru/objects/9076-filippovskoe_podvore/,torg_office_cntr,"['г. Москва, ЦАО, Арбат, Филипповский переулок 13 стр.1']",5700.0,"[55.749934, 37.5982341]",37.5982341,55.749934,B,50.0
426,[' Особняк ул.Петровка 26'],https://www.arendator.ru/objects/8128-ulpetrovka_26/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Петровка улица 26']",88.0,"[55.766016, 37.61598499999999]",37.61598499999999,55.766016,,50.0
427,[' БЦ на Садовой-Черногрязской'],https://www.arendator.ru/objects/7253-na_sadovoj-chernogryazskoj/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Садовая-Черногрязская улица 13 стр.3']",1000.0,"[55.7650742, 37.6562804]",37.6562804,55.7650742,A,50.0
428,[' Коворкинг Free Dom'],https://www.arendator.ru/objects/49822-free_dom/,torg_office_cntr,"['г. Москва, ЦАО, Замоскворечье, Кожевническая улица 10']",,"[55.7292828, 37.64529880000001]",37.64529880000001,55.7292828,,50.0
429,[' Коворкинг Букводом'],https://www.arendator.ru/objects/32912-bukvodom/,torg_office_cntr,"['г. Москва, 5-й Лучевой просек  1']",,"[55.7972299, 37.675958]",37.675958,55.7972299,,50.0
430,[' БЦ Мосфильмовский'],https://www.arendator.ru/objects/9387-mosfilmovskij/,torg_office_cntr,"['г. Москва, ЗАО, Раменки, Мосфильмовская улица 8 корп.2']",16383.0,"[55.72298559999999, 37.5276279]",37.5276279,55.72298559999999,B+,50.0
431,[' Коворкинг SOK Земляной Вал'],https://www.arendator.ru/objects/50006-sok_zemlyanoj_val-1/,torg_office_cntr,"['г. Москва, ЦАО, Басманный, Земляной Вал улица 8']",,"[55.76217639999999, 37.6566977]",37.6566977,55.76217639999999,,50.0
432,[' БЦ Волконский'],https://www.arendator.ru/objects/9506-volkonskij/,torg_office_cntr,"['г. Москва, Волконский 2-й переулок 10']",8613.0,"[55.77537299999999, 37.617059]",37.617059,55.77537299999999,A,50.0
433,[' Деловой центр Империя'],https://www.arendator.ru/objects/9207-imperiya/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Пресненская набережная 6с2']",203191.0,"[55.74844840000001, 37.541819]",37.541819,55.74844840000001,A,50.0
434,[' Торгово-офисный центр Никольская Плаза'],https://www.arendator.ru/objects/27521-nikolskaya_plaza/,torg_office_cntr,"['г. Москва, ЦАО, Тверской, Никольская улица 10']",36000.0,"[55.75793789999999, 37.624493]",37.624493,55.75793789999999,A,50.0
435,[' Офисно-жилой комплекс на Пречистенке 40/2'],https://www.arendator.ru/objects/7304-na_prechistenke_402/,torg_office_cntr,"['г. Москва, ЦАО, Хамовники, Пречистенка улица 40/2 стр.1']",8400.0,"[55.739369, 37.5876559]",37.5876559,55.739369,B,50.0
436,[' БЦ Юнион'],https://www.arendator.ru/objects/9125-yunion/,torg_office_cntr,"['г. Москва, ЦАО, Пресненский, Красина переулок 3 стр.1']",6200.0,"[55.7665877, 37.5887304]",37.5887304,55.7665877,B,50.0
